,id,conversation_id,created_at,date,time,timezone,user_id,username,name,tweet,language,link,reply_to
0,1517895508647415808,1517895508647415808,2022-04-23 21:27:45 IST,2022-04-23,21:27:45,530,1470160088753229826,sav10311,$av,"If a man got you in a predicament where he go back &amp; forth between another bitch , let her have him . Fuck competing for a bitch ass nigga. what does she win other than the sleepless nights you went through , the lies, the embarrassment, or the unfaithfulness ??",en,https://twitter.com/Sav10311/status/1517895508647415808,[]
1,1517895424782311424,1517895424782311424,2022-04-23 21:27:25 IST,2022-04-23,21:27:25,530,2918193696,_vitthayaaaa,miss.DATBITCH 🫠,I be having to remind this nigga ion wanna be a 2 bd ass bitch tf I look like 😂😂,en,https://twitter.com/_Vitthayaaaa/status/1517895424782311424,[]
2,1517895256972443649,1517794869586112513,2022-04-23 21:26:45 IST,2022-04-23,21:26:45,530,1376976239089582080,diamowick,Margo💗,@Naz4mayor_ that bitch ass nigga know wassup with us,en,https://twitter.com/DiamoWick/status/1517895256972443649,"[{'screen_name': 'Naz4mayor_', 'name': 'part time side nigga', 'id': '895971550456934404'}]"
3,1517895009546215428,1517894780415582208,2022-04-23 21:25:46 IST,2022-04-23,21:25:46,530,1466075999511232522,nonbinaryswaggg,josiah,making fake groomer accusations makes you a pussy ass bitch  https://t.co/GO0HKm2xGq,en,https://twitter.com/nonbinaryswaggg/status/1517895009546215428,[]
4,1517894559614840833,1517833113304502272,2022-04-23 21:23:58 IST,2022-04-23,21:23:58,530,400713013,chivllal,AL,@Shakerville @KawazoeKazunari @BuckSTheDon_ @C_Lauf Man i won’t know if it’s classic or not until a long time from now but this shit slap. Maybe we all jumping to early conclusions but I know MNIMN is DEF NOT BETTER LMFAOOOO nigga had weak ass rnb bitch hooks on there 😂 these the best beats n hooks he ever had,en,https://twitter.com/ChiVllAl/status/1517894559614840833,"[{'screen_name': 'Shakerville', 'name': 'Charlie Karate', 'id': '326491841'}, {'screen_name': 'KawazoeKazunari', 'name': '和也', 'id': '428618432'}, {'screen_name': 'BuckSTheDon_', 'name': '#BigSlime👹🎱', 'id': '41024733'}, {'screen_name': 'C_Lauf', 'name': 'Chris', 'id': '284963493'}]"
5,1517894418635837446,1517894418635837446,2022-04-23 21:23:25 IST,2022-04-23,21:23:25,530,1175158604216905728,slimgooddej,HER 🦋,I do pretty shit like get my hair done y’all hoes do ugly ass shit like cry to a nigga about a bitch y’all can’t beat or can’t get him to stop fw. I hate that for y’all,en,https://twitter.com/Slimgooddej/status/1517894418635837446,[]
6,1517893957266587649,1517892187702312962,2022-04-23 21:21:35 IST,2022-04-23,21:21:35,530,99112719,steebo_gotti,#JO4Ever,@Oligotti_ Facts kus he dead don’t Jack that bitch ass nigga,en,https://twitter.com/Steebo_Gotti/status/1517893957266587649,"[{'screen_name': 'Oligotti_', 'name': 'Stone Cold', 'id': '103177277'}]"
7,1517893342444539904,1517893342444539904,2022-04-23 21:19:08 IST,2022-04-23,21:19:08,530,413412060,_highonarrival,zaniah 💕,Allowing a nigga to call you for pussy when you can’t call him for shitt is embarrassing asf 🤡 ass bitches 😭,en,https://twitter.com/_HighOnArrival/status/1517893342444539904,[]
8,1517893050382622722,1517893050382622722,2022-04-23 21:17:58 IST,2022-04-23,21:17:58,530,1479249840949374977,_paradiseparis1,Paris The Alpha 4/14,How you mad at Da Baby for being cool with Tory Lanez but Not Mad at Pardi for tagging his ass and he Meg boyfriend? Da Baby do not owe her more loyalty and/or protection than the man she fucking. That nigga a BITCH!,en,https://twitter.com/_ParadiseParis1/status/1517893050382622722,[]
9,1517892932245901312,1517892932245901312,2022-04-23 21:17:30 IST,2022-04-23,21:17:30,530,1232851305426714624,sayyoulikeit1,⚜Fineass Red Nigga⚜,Degrading shit…  - All you’re good for is sucking dick and taking dick - Who’s my lil cumslut? - You’re my nasty ass bitch,en,https://twitter.com/SayYouLikeIt1/status/1517892932245901312,[]
10,1517892035910504449,1517892035910504449,2022-04-23 21:13:57 IST,2022-04-23,21:13:57,530,3905918955,notorayous,😮‍💨,Bitch ass nigga gotta die slowly,en,https://twitter.com/notorayous/status/1517892035910504449,[]
11,1517891954859724805,1517891954859724805,2022-04-23 21:13:37 IST,2022-04-23,21:13:37,530,439433383,angiee_lovv,🅰️✨,Y’all bitches really dumb over a bum ass nigga 🤦🏻‍♀️,en,https://twitter.com/angiee_lovv/status/1517891954859724805,[]
12,1517891887830548480,1517891887830548480,2022-04-23 21:13:21 IST,2022-04-23,21:13:21,530,1489322373434290176,prettycuban__,CÚBÂNDÏMĘDØLŁ,a nigga will stick his tongue in yo ass hole just to go stick it in the next bitch mouth 🥱,en,https://twitter.com/prettycuban__/status/1517891887830548480,[]
13,1517891589565206535,1517891589565206535,2022-04-23 21:12:10 IST,2022-04-23,21:12:10,530,69353461,batchim_thebest,Amber🦋,I’m mad is shit this bitch ass nigga always covering some shit up,en,https://twitter.com/BatchIm_TheBest/status/1517891589565206535,[]
14,1517891514386452480,1517891514386452480,2022-04-23 21:11:52 IST,2022-04-23,21:11:52,530,1299897198520365056,moonlight_blu_e,@CMY1 💍| TXT7,WHAT A PUSSY ASS BITCH  https://t.co/leUsvjOLHz,en,https://twitter.com/Moonlight_blu_e/status/1517891514386452480,[]
15,1517891319238123521,1517891319238123521,2022-04-23 21:11:06 IST,2022-04-23,21:11:06,530,2596680593,_1kdiddy,DB4L,Nigga spun and tried to sneak em what type bitch ass shit,en,https://twitter.com/_1kdiddy/status/1517891319238123521,[]
16,1517891179643379712,1517891179643379712,2022-04-23 21:10:32 IST,2022-04-23,21:10:32,530,1469303662371557378,daprojectbaby_,houston's finest💖,you'll think im talking about a bitch its a whole bitchy ass nigga,en,https://twitter.com/daprojectbaby_/status/1517891179643379712,[]
17,1517890698879680512,1517890698879680512,2022-04-23 21:08:38 IST,2022-04-23,21:08:38,530,2374536314,biggloseph,312 Borz,I’ll really kill a bitch ass nigga name James Ryan’s from Saginaw Michigan,en,https://twitter.com/BigGloseph/status/1517890698879680512,[]
18,1517890102017634304,1517890102017634304,2022-04-23 21:06:16 IST,2022-04-23,21:06:16,530,459034323,partyynextmoore,💓🦇,fuck up on me that’s yo loss gang. i spoil everyone around me. how you miss out on a disney trip for a nigga that do not fucking like you? 😂😂😂😂 goofy ass bitch.,en,https://twitter.com/PARTYYNEXTMOORE/status/1517890102017634304,[]
19,1517889179149119488,1517889179149119488,2022-04-23 21:02:35 IST,2022-04-23,21:02:35,530,1352857044894830594,nolovedavion,fr,Lmaoooo the rookies literally hated that bitch ass nigga. Fuck outta here,en,https://twitter.com/nolovedavion/status/1517889179149119488,[]
20,1517888678118494208,1517888678118494208,2022-04-23 21:00:36 IST,2022-04-23,21:00:36,530,1497687479528443910,virgobutta,Hallie,I feel so much better omg. I had the worse night and my nigga was dead ass sleep thru it ALL like bitch I’m dying,en,https://twitter.com/virgobutta/status/1517888678118494208,[]
21,1517888261645033477,1517870562399461378,2022-04-23 20:58:57 IST,2022-04-23,20:58:57,530,1478755092727746560,munimommiana,CapitalP,@_SassyShell_ I wasn’t drunk I blew 3 points over bitch ass nigga could have let me go. I signed myself out and all,en,https://twitter.com/MuniMommiana/status/1517888261645033477,"[{'screen_name': '_SassyShell_', 'name': 'Darshell Monique', 'id': '1849487070'}]"
22,1517888024893440000,1517888024893440000,2022-04-23 20:58:00 IST,2022-04-23,20:58:00,530,1501590682129076230,mama_xtina,K. Sue Sr,"Had to jump on the mic this morning on COD, nigga called my son a bitch cause he carried his ass to a dub and didn't buy him back... my six y/o had 12 kills Lmaoo",en,https://twitter.com/mama_xtina/status/1517888024893440000,[]
23,1517887915975655426,1517790975741075457,2022-04-23 20:57:34 IST,2022-04-23,20:57:34,530,1093081540895084544,dedefrancois_,Ōmøgē Ōmī🧜🏼‍♀️ 🦋,"@KLAYCH33 @boy_motel Girl u lucky u got a face a man can nut on, a dick a bitch can stroke on and a cushion-able ass a nigga can play in!🤧  https://t.co/kW0PBUmxiO",en,https://twitter.com/DedeFrancois_/status/1517887915975655426,"[{'screen_name': 'KLAYCH33', 'name': 'Straight Homoerotic', 'id': '884419091091644416'}, {'screen_name': 'boy_motel', 'name': 'Peacemaker-Tellah', 'id': '1320983104442535936'}]"
24,1517887449866903553,1517887449866903553,2022-04-23 20:55:43 IST,2022-04-23,20:55:43,530,1076196040607440896,asije17,Asije (CJ),Finished my 6 mile run this morning. What did you do bitch ass nigga?,en,https://twitter.com/Asije17/status/1517887449866903553,[]
25,1517887098577199105,1517886151775985664,2022-04-23 20:54:19 IST,2022-04-23,20:54:19,530,1370785733267619841,heyyyesha,rad ass bitch,@laflareeK_ oooo girl .. we gottta do it !’ WE GOTTA STOP BEING PUSSY,en,https://twitter.com/heyyyesha/status/1517887098577199105,"[{'screen_name': 'laflareeK_', 'name': 'MS.BIG DO IT👅🐐.!', 'id': '1444143130786336770'}]"
26,1517886885166600193,1517886885166600193,2022-04-23 20:53:29 IST,2022-04-23,20:53:29,530,3742561636,_suechiannnaaa,SUENAMI 💧🉐,And all you suck face ass bitches can get up wit me 🤷🏽‍♀️ cause I beat y’all nigga ass so come save him,en,https://twitter.com/_SUECHIANNNaaa/status/1517886885166600193,[]
27,1517885847986741255,1517885847986741255,2022-04-23 20:49:21 IST,2022-04-23,20:49:21,530,191671189,duhhbitchimlexx,A L E X U S🦄,This nigga going send me ⛽️❄️ in a text message my ass talking bout what’s the snowflake for I don’t do coke 😂😂😂,en,https://twitter.com/DuhhBitchImLEXX/status/1517885847986741255,[]
28,1517885673772138497,1517885673772138497,2022-04-23 20:48:40 IST,2022-04-23,20:48:40,530,1503246243727872002,fljyshana,fl.Jyshana,I would literally wake up and not like a nigga no more. Getcho bitch ass on I don’t want to talk,en,https://twitter.com/fljyshana/status/1517885673772138497,[]
29,1517883580923490305,1517883580923490305,2022-04-23 20:40:21 IST,2022-04-23,20:40:21,530,742085183915085826,zk4y47,zk47⭐️,"when will bitches understand tht big ≠ ugly, yeah im big AND my face shitting on ur whole existence AND ur nigga will eat this BIG ASS, cuz @ the end of the day im beautiful as shit, let’s get in2 it 😂😂😂😂",en,https://twitter.com/ZK4Y47/status/1517883580923490305,[]
30,1517883578373210112,1517883578373210112,2022-04-23 20:40:20 IST,2022-04-23,20:40:20,530,732341025897742336,sayanathing,Pussy Floyd,Needy ass bitches so annoying,en,https://twitter.com/sayanathing/status/1517883578373210112,[]
31,1517883423792189440,1517883423792189440,2022-04-23 20:39:43 IST,2022-04-23,20:39:43,530,1457944267641561091,joannlay7,"RZ Anubis, I do not believe in Donald Trump",Adult swim UK nobody do not give a fuck what the UK child molester bitch ass nigger talking about this is a message to the UK president,en,https://twitter.com/JoannLay7/status/1517883423792189440,[]
32,1517882615986114560,1517882615986114560,2022-04-23 20:36:31 IST,2022-04-23,20:36:31,530,979166518905856001,piscesindi,it girl.,"Everyday I wanna tell my dad how much of a bitch ass nigga he really is, but that’s a real set back for my growth and I cannot continue to let this man hinder me or my progress anymore.",en,https://twitter.com/piscesindi/status/1517882615986114560,[]
33,1517881547776569344,1517881547776569344,2022-04-23 20:32:16 IST,2022-04-23,20:32:16,530,195507756,w_a_y_s____,RMJ,Next to a thirsty ass nigga is always a even thirstier ass bitch.,en,https://twitter.com/W_A_Y_S____/status/1517881547776569344,[]
34,1517880486504411136,1517880486504411136,2022-04-23 20:28:03 IST,2022-04-23,20:28:03,530,154342851,prettysnob_,bo$$,Aww y’all the girl trying to put her nigga out bc she got caught fucking with another nigga lmaooo. He told her ass “bitch you get out dirty ass bitch” 😭😭😭,en,https://twitter.com/PrettySnob_/status/1517880486504411136,[]
35,1517880231893295105,1517880231893295105,2022-04-23 20:27:02 IST,2022-04-23,20:27:02,530,180947109,everythingbo_,weezys f baby😇,Teddy should’ve been done bitch ass nigga,en,https://twitter.com/everythingbo_/status/1517880231893295105,[]
36,1517879890309173253,1517879890309173253,2022-04-23 20:25:41 IST,2022-04-23,20:25:41,530,1477837900742119425,1fatgibbs,Im Dat Nigga,Ion gon lie @ShoeboxBaby64 scorched yb ass on pissed me off “this ain’t no diss track this a evil ass song he dead n gone we sent his ass home nigga throwing green flags bitch we inna red zone,en,https://twitter.com/1FatGibbs/status/1517879890309173253,[]
37,1517879808910401536,1517879808910401536,2022-04-23 20:25:21 IST,2022-04-23,20:25:21,530,724521446,lilpathogen,AuntieJosh🤶🏿💜,When will da baby realize it don’t matter how many niggas he shoot or fight everyone still thinks he’s a bitchass nigga he truly fighting a uphill battle🤷🏿‍♀️🤦🏿‍♀️,en,https://twitter.com/LILpathogen/status/1517879808910401536,[]
38,1517879529674485761,1517879529674485761,2022-04-23 20:24:15 IST,2022-04-23,20:24:15,530,1050238536815800321,alhenajahne,1hunnidbagz🧚🏽‍♀️,Imagine letting another nigga slap yo bitch ass 😂😂😂on tiktok,en,https://twitter.com/alhenajahne/status/1517879529674485761,[]
39,1517878273912578048,1517878273912578048,2022-04-23 20:19:15 IST,2022-04-23,20:19:15,530,1479699079651377153,_naeshaa,Jasmine,Don’t NO bitch want no friendly fan ass nigga,en,https://twitter.com/_naeshaa/status/1517878273912578048,[]
40,1517877954625380352,1517877954625380352,2022-04-23 20:17:59 IST,2022-04-23,20:17:59,530,37108382,nickilondon,ashes,And to make the situation worst is it was a bitch ass nigga that had a bitch pull up to MY HOUSE,en,https://twitter.com/NICKIlondon/status/1517877954625380352,[]
41,1517877584108957696,1517877584108957696,2022-04-23 20:16:31 IST,2022-04-23,20:16:31,530,252790373,mimiwiththegap,♓Pisces Baby 0310♓,Bitch Fck you you think GOD gone bless your ass? He ain’t did it yet hoe ! You still ain’t got your nigga back yet bitch you might as well take that lost ‼️ You sit and watch this girl shit alll day do you work do you associate with work hoe ? You a weird ass bitch!,en,https://twitter.com/MimiWithTheGap/status/1517877584108957696,[]
42,1517877330374324224,1517877330374324224,2022-04-23 20:15:31 IST,2022-04-23,20:15:31,530,878079635535257602,buiiwinkle,Bullwinkle,"Hey, Rocky! Watch me pull a pussy ass bitch out of their grave!",en,https://twitter.com/buIIwinkle/status/1517877330374324224,[]
43,1517877011791986690,1517877011791986690,2022-04-23 20:14:15 IST,2022-04-23,20:14:15,530,732477588015194112,bigg_slidee,Bigg 🔮Slidde 🤫📿Prince 🤧🔥,Don’t inbox me on shit 😭😂🤣 no I didn’t wanna chill with y’all crunchy ass bitches and y’all mad 😭😂 tfk Get mad at that nigga sis who had that baby with ya enemy 🤣😭 gtfo,en,https://twitter.com/BIGG_SLIDEE/status/1517877011791986690,[]
44,1517876464066121728,1517876464066121728,2022-04-23 20:12:04 IST,2022-04-23,20:12:04,530,240278191,wb_tierra,big t. ✨,"It’s feelin real, real ass bitch gaf bout a nigga outside. 🤣",en,https://twitter.com/WB_Tierra/status/1517876464066121728,[]
45,1517876086511652864,1517876086511652864,2022-04-23 20:10:34 IST,2022-04-23,20:10:34,530,1488639107454672901,statsmatrix,ΛPP.IPΛI,20% bitch ass nigga,en,https://twitter.com/StatsMatrix/status/1517876086511652864,[]
46,1517874778845192195,1517874778845192195,2022-04-23 20:05:22 IST,2022-04-23,20:05:22,530,1308884436411441153,krakencalamari,Bad Bitch Enthusiast,Of course a hoe ass nigga like @Akademiks would defend trying to sneak someone.,en,https://twitter.com/krakencalamari/status/1517874778845192195,[]
47,1517874520576700417,1517873250965102592,2022-04-23 20:04:21 IST,2022-04-23,20:04:21,530,181413781,fastlanetaddx,Black Is Beautiful,@ReyvinNychole I’ll do it just to get my views up 😂😂😂 niggas will look at my story like “what this bitch ass nigga doing today”,en,https://twitter.com/FastLaneTaddx/status/1517874520576700417,"[{'screen_name': 'ReyvinNychole', 'name': ""Re'yvin Nychole"", 'id': '56494358'}]"
48,1517874359288881152,1517874359288881152,2022-04-23 20:03:42 IST,2022-04-23,20:03:42,530,1496481915184033795,yungin_2xx,Yungin 🥷🏾,Damn she supposed to like pictures of bitches all day? You niggas insecure. Ole “don’t ever like another nigga picture again” ass niggas Lmao! Ion give af bitch. Bet not comment tho 😂,en,https://twitter.com/Yungin_2xx/status/1517874359288881152,[]
49,1517872964724744193,1517872964724744193,2022-04-23 19:58:10 IST,2022-04-23,19:58:10,530,3294057164,asyaadag_,♏︎,"other bitches: “i love you baby”   me: “you a stupid ass nigga on my daddy &amp; im finna stop fucking wit yo weird ass, matter fact tell yo momma its up when i see her old ass”",en,https://twitter.com/Asyaadag_/status/1517872964724744193,[]
50,1517872810324074497,1517872810324074497,2022-04-23 19:57:33 IST,2022-04-23,19:57:33,530,276873007,rondo_laflare,Rondoび,Ik dis bitch was broke when she said she would never pull up on a nigga or give him money 🤣🤣🤣🤣 like what bitch this why niggas just run thru yo dumb ass now,en,https://twitter.com/Rondo_Laflare/status/1517872810324074497,[]
51,1517872719668391936,1517872719668391936,2022-04-23 19:57:11 IST,2022-04-23,19:57:11,530,1469743005850648578,verlon2x,prettyvee_,“ I can’t be fuckin wit no nigga that be fuckin wit no bitch . Cause my pussy way too good to let chu put it in yo mix . Wit yo messy ass Bm 😂😂😂😩,en,https://twitter.com/verlon2x/status/1517872719668391936,[]
52,1517872704543727616,1517872704543727616,2022-04-23 19:57:08 IST,2022-04-23,19:57:08,530,901183335204098048,groovyygert,PoohShiestenberg,Chicken Littles dad was a bitch ass Nigga,en,https://twitter.com/GroovyyGert/status/1517872704543727616,[]
53,1517872184013639680,1517872184013639680,2022-04-23 19:55:04 IST,2022-04-23,19:55:04,530,878079635535257602,buiiwinkle,Bullwinkle,"Hey, Rocky! Watch me pull a pussy ass bitch out of my ass!",en,https://twitter.com/buIIwinkle/status/1517872184013639680,[]
54,1517871903976927233,1517871903976927233,2022-04-23 19:53:57 IST,2022-04-23,19:53:57,530,2997508345,dnic5400,5⃣4⃣General,"Bitch niggas always ’round some rich niggas Actin’ like your ass be rich, you ain’t got shit, nigga",en,https://twitter.com/dnic5400/status/1517871903976927233,[]
55,1517871895923855360,1517871895923855360,2022-04-23 19:53:55 IST,2022-04-23,19:53:55,530,1367499195700162565,thebigjaja,21 BAD BiH - w the minks,My baby father can’t be no bitch ass nigga. He has to kill ppl. My mouth and the amount of jealousy I attract is a bad mixture. I need a strong man that will defend his family if need be.,en,https://twitter.com/THEBIGJAJA/status/1517871895923855360,[]
56,1517871722841710593,1517871722841710593,2022-04-23 19:53:14 IST,2022-04-23,19:53:14,530,1117083454628409351,gwapo1k,Born Sinner,My bitch ass tat man just canceled on me🤬🤬🤬I can throw a semi truck at a nigga rn,en,https://twitter.com/gwapo1k/status/1517871722841710593,[]
57,1517870990113624066,1517870990113624066,2022-04-23 19:50:19 IST,2022-04-23,19:50:19,530,328846939,x_moresunshinee,Sunshinee☀️,Y’all be really some pick me ass bitches .. when y’all wit y’all nigga y’all just be looking at hoes booty that’s corny it ain’t even that serious 🤣🤣🤣,en,https://twitter.com/x_MoreSunshinee/status/1517870990113624066,[]
58,1517870489930190848,1517870057174536192,2022-04-23 19:48:20 IST,2022-04-23,19:48:20,530,173134925,mackinsleaze,Mackgyver,@TeeAirRa_ Nigga if you don’t change this bitch ass oil before I get mad 😭,en,https://twitter.com/mackinsleaze/status/1517870489930190848,"[{'screen_name': 'TeeAirRa_', 'name': '☼', 'id': '295256886'}]"
59,1517869765607534592,1517869765607534592,2022-04-23 19:45:27 IST,2022-04-23,19:45:27,530,725498196,mfundomvuna,Mfundo Mvuna,"Shit, you motherfuckin' right I'm the bitch that's keepin' it #Live and keepin' it #Hot When you punk ass niggas don't Nigga Westside, What! Bring it on  Look for me Lost in the whirlwind, ninety-six, Bonnie and Clyde Me and my girlfriend,  do one-eighty-five when we ride",en,https://twitter.com/MfundoMvuna/status/1517869765607534592,[]
60,1517869574947024898,1517869574947024898,2022-04-23 19:44:41 IST,2022-04-23,19:44:41,530,1173270207844048897,haleighmommyyy,HBIC 🔥,😂😂😂 I play dumb about every nigga I deal with including my bitch ass babydaddy ☺️😂 cause hoes be ready to fuck behind me 🤣!,en,https://twitter.com/haleighmommyyy/status/1517869574947024898,[]
61,1517869286462828544,1517869286462828544,2022-04-23 19:43:33 IST,2022-04-23,19:43:33,530,1429575200409112578,thebigfucknfab,Dimp💜,Never met an Aquarius or Pisces man that wasn’t a bitch ass nigga.,en,https://twitter.com/TheBigFucknFab/status/1517869286462828544,[]
62,1517867804292177920,1517867804292177920,2022-04-23 19:37:39 IST,2022-04-23,19:37:39,530,50489419,kingyoung__,〽️🅱️,Aye bitch ass nigga put my shorty down slapping her ass like that cause that’s the last ass you finna slap today 😂💯🤝🏾 hope it was worth it,en,https://twitter.com/KingYoung__/status/1517867804292177920,[]
63,1517867397037838336,1517867397037838336,2022-04-23 19:36:02 IST,2022-04-23,19:36:02,530,83966731,_kingjuan_,JUAN_HAVE_MERCY_,Sounds like he said “he broke in my crib cause of yo bitch ass nigga” mite been justified 🤷🏽‍♂️,en,https://twitter.com/_KINGJUAN_/status/1517867397037838336,[]
64,1517866646865649665,1517866646865649665,2022-04-23 19:33:03 IST,2022-04-23,19:33:03,530,315485716,mackdfinesse,"you know my name, BITCH!",Nigga you could be chief keef homie. You move weird wit me and I find out out a ingenuine ass nigga I don’t even wanna associate with you. Could give a fuck about all the clouted people you know. I’ll meet them on my own terms,en,https://twitter.com/MackDFinesse/status/1517866646865649665,[]
65,1517865442102104066,1517865442102104066,2022-04-23 19:28:16 IST,2022-04-23,19:28:16,530,1507143614895468545,outonbailkayraw,DIG EM UP & TELL EM DIE AGAIN!,This the nigga i want to die. Broke ass bitch. Last time he took a trip was when i took him if something happen to him it wasnt me tho,en,https://twitter.com/OutonBailKayRaw/status/1517865442102104066,[]
66,1517864907412230148,1517829842972168198,2022-04-23 19:26:09 IST,2022-04-23,19:26:09,530,43983657,krysjaxon,C. Jackson,@Akademiks They went and grabbed the nigga he tried to sneak and the nigga he assaulted.. wisdom da baby a quick one haha rocked his bitch ass 🥊,en,https://twitter.com/KrysJaxon/status/1517864907412230148,"[{'screen_name': 'Akademiks', 'name': 'DJ Akademiks', 'id': '32501175'}]"
67,1517864716626018309,1517864716626018309,2022-04-23 19:25:23 IST,2022-04-23,19:25:23,530,1445141912252473348,barrygabbard100,Barry Gabbard,OH ELON MUSK I BLOCKED THIS BITCH ASS NIGGA JUST BECAUSE I DONT LIKE HIM I BLOCK PEOPLE THAT THINK THIER HOT SHIT.💯😉🤷‍♂️  https://t.co/K1aWiXiPbr,en,https://twitter.com/barrygabbard100/status/1517864716626018309,[]
68,1517863632708804608,1517594199348203520,2022-04-23 19:21:05 IST,2022-04-23,19:21:05,530,1093588550,jonny__83,🗣ThatBoiJonny,@jaycritch Critch a bitch ass nigga came to Boston and showed no love next time I see you in Boston might have to JACK that chain (I’m gone rob him) ✍🏽Haaayyyy,en,https://twitter.com/Jonny__83/status/1517863632708804608,"[{'screen_name': 'jaycritch', 'name': 'Jay Critch', 'id': '2231716329'}]"
69,1517862197698867200,1517862197698867200,2022-04-23 19:15:23 IST,2022-04-23,19:15:23,530,371841029,gberro__,Thorny P,Bitch ass nigga I’ll spit on you!,en,https://twitter.com/GBERRO__/status/1517862197698867200,[]
70,1517861739584495617,1517861739584495617,2022-04-23 19:13:33 IST,2022-04-23,19:13:33,530,937242439,skymere_98,Dalphne Blake 🤞🏽😋,Now I gotta ride with my shit on me bc I’ll be damned if some bitch built like a grown ass Nigga gone touch me def not a fair fight a little woman and big grown ass man 😭😭🤷🏽‍♀️ I’m good,en,https://twitter.com/skymere_98/status/1517861739584495617,[]
71,1517861162733473793,1517861162733473793,2022-04-23 19:11:16 IST,2022-04-23,19:11:16,530,755623506,dmoore_1024,⚡️Davoe⚡️,"“ bitch ass nigga, i ain’t going !!”",en,https://twitter.com/DMoore_1024/status/1517861162733473793,[]
72,1517858916448808962,1517858916448808962,2022-04-23 19:02:20 IST,2022-04-23,19:02:20,530,868589520,swxxo_,$🖤,And if u fcking with a nigga who got kids make sure you tell his ass go be a dad bitch! Good morning 🤗🥰,en,https://twitter.com/swxxo_/status/1517858916448808962,[]
73,1517858677377708033,1517858677377708033,2022-04-23 19:01:23 IST,2022-04-23,19:01:23,530,1458093125050716179,njnopoetry,nj,"If I want a bitch, I always tell people, I can get one. So why tf would I choose to keep a bitch ass nigga around? I like everybody for who they are. Real niggas and real bitches only please.",en,https://twitter.com/njnopoetry/status/1517858677377708033,[]
74,1517857414548230145,1517857094535467008,2022-04-23 18:56:22 IST,2022-04-23,18:56:22,530,1293312916687642624,0829nuts,NutssMungo🎒🧸🎙,When beanut said “I’ll beat a bitch ass ain’t no point in cheating if you feel you gotta dog me you better choose to leave me” my nigga meant all that shit,en,https://twitter.com/0829Nuts/status/1517857414548230145,[]
75,1517857014717853696,1517821752067436545,2022-04-23 18:54:47 IST,2022-04-23,18:54:47,530,1259182807139655685,tonybrown_tb,DR TONY BROWN,@kwadwosheldon @Efiaodo1 Drama … woa wo kasa m’akyi a wo ntumi nkasa manim wo y3 bitch ass nigga !!! That’s bars,tl,https://twitter.com/Tonybrown_tb/status/1517857014717853696,"[{'screen_name': 'kwadwosheldon', 'name': 'Stream ‘Son Of Jacob’', 'id': '1368507991499149329'}, {'screen_name': 'Efiaodo1', 'name': 'EFIAODO', 'id': '961221171726385153'}]"
76,1517855847979884546,1517855847979884546,2022-04-23 18:50:09 IST,2022-04-23,18:50:09,530,300828603,dadondiva103,Plug Bae🔌💓,Nigga dry took my car talking about teaching me a lesson dude I'm not gone learn from your bitchass period,en,https://twitter.com/Dadondiva103/status/1517855847979884546,[]
77,1517855635215462405,1517564381642514433,2022-04-23 18:49:18 IST,2022-04-23,18:49:18,530,829892151567867904,2508abn82inf,Dr. Whispering Eye III M.D,@ayedocc This old ass shit isn’t stopping anything bigger than a .22 if that lol. This looks like that bullshit the British were supplying to African countries in the early 20th century lol. A nigga with a 9mm will kill everyone in that bitch lol,en,https://twitter.com/2508ABN82INF/status/1517855635215462405,"[{'screen_name': 'ayedocc', 'name': 'Doᴄ 🥇', 'id': '1470442246294155267'}]"
78,1517855081927950337,1517855081927950337,2022-04-23 18:47:06 IST,2022-04-23,18:47:06,530,928285371754041345,symonereneee,غير مكترث 💋,I wanna call him a dirty bitch ass nigga so bad but he not dirty 🤣🤣🤣 still a bitch ass Nigga tho !,en,https://twitter.com/SymoneReneee/status/1517855081927950337,[]
79,1517854742248103941,1517854742248103941,2022-04-23 18:45:45 IST,2022-04-23,18:45:45,530,1110330237185900545,lakeshowshawn,LakeShow,Anyone who hoops know Ben has that bitch ass nigga gene u can’t trust him,en,https://twitter.com/LakeShowShawn/status/1517854742248103941,[]
80,1517853510599073794,1517853510599073794,2022-04-23 18:40:51 IST,2022-04-23,18:40:51,530,1349086160056950786,_laur92,The Fixer.,It’s another day that bitch ass nigga Tr*y S*ngz ain’t under the jail and it’s upsetting me and my homegirls,en,https://twitter.com/_Laur92/status/1517853510599073794,[]
81,1517853194285731841,1517853194285731841,2022-04-23 18:39:36 IST,2022-04-23,18:39:36,530,4710088096,antonioeveryda1,i love refrigerators 😁,"He ain’t lyin he way better than jordan, derozen the goat not mj that nigga is a bumb ass bitch",en,https://twitter.com/antonioeveryda1/status/1517853194285731841,[]
82,1517852395988041728,1517852395988041728,2022-04-23 18:36:26 IST,2022-04-23,18:36:26,530,1159232255556018177,tonyaboagye_,StepApp,BRUNO WOY3 BITCH ASS NIGGA *bigg hommie Flee voice*,en,https://twitter.com/TonyAboagye_/status/1517852395988041728,[]
83,1517851674794094594,1517851674794094594,2022-04-23 18:33:34 IST,2022-04-23,18:33:34,530,3226724750,_jtaulealea,WWJUNE2️⃣3️⃣,These are the hours of “that’s what I thought” “bitch ass nigga you what it is”,en,https://twitter.com/_Jtaulealea/status/1517851674794094594,[]
